Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access
ELEC,Pend Oreille PUD,130 North Washington Avenue,This EV Charging Station is sponsored by the Newport Chamber of Commerce and Pend Oreille PUD!,Newport,WA,99156,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,2.0,,,SemaCharge Network,https://semaconnect.com/,GPS,48.1817654,-117.043496,2022-09-25,171183,2022-09-25 00:35:35 UTC,,,,2021-01-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,
ELEC,BARKLEY VILLAGE CORNERSTONE 1,Cornerstone Ln,,Bellingham,WA,98226,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,48.772296,-122.443265,2022-09-25,171199,2022-09-25 00:57:51 UTC,,,,2021-01-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Tukwila,13050 Interurban Ave So.,,Tukwila,WA,98168,,855-900-7584,E,,Public,24 hours daily,,,,,,1.0,5.0,,Greenlots,http://greenlots.com/,GPS,47.485346,-122.27222,2022-09-25,171349,2022-09-25 01:32:18 UTC,,,,2021-01-16,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,BELLEVUE SBCC #1,14509 SE Newport Way,,Bellevue,WA,98006,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.569022,-122.145782,2022-09-25,171512,2022-09-25 01:09:03 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,SOUND TRANSIT ANGLE LAKE #1,2702 S 200th St,,SeaTac,WA,98188,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.423345,-122.298724,2022-09-25,171570,2022-09-25 00:48:18 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,KEY CENTER KEY CENTER 5,601 108th Ave NE,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.6161,-122.19692,2022-09-25,171659,2022-09-25 01:08:17 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,KEY CENTER KEY CENTER 4,601 108th Ave NE,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616143,-122.19689,2022-09-25,171660,2022-09-25 01:08:17 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,KEY CENTER STATION 3,601 108th Ave NE,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616057,-122.196775,2022-09-25,171661,2022-09-25 00:58:10 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,KEY CENTER STATION 2,601 108th Ave NE,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616072,-122.196829,2022-09-25,171662,2022-09-25 00:58:10 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,KEY CENTER STATION 1,601 108th Ave NE,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616101,-122.196893,2022-09-25,171663,2022-09-25 00:57:46 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,KRC SKYLINE SKYLINE #2,10900 NE 4th St,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.614334,-122.19401,2022-09-25,171665,2022-09-25 01:04:18 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,KRC SKYLINE SKYLINE #3,10900 NE 4th St,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.614305,-122.194097,2022-09-25,171666,2022-09-25 01:04:18 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,SKAGIT STATION SS2,105 E Kincaid St,,Mount Vernon,WA,98273,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,48.417923,-122.334809,2022-09-25,171723,2022-09-25 00:52:53 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,UWB CASCADIA CC SOUTH LEVEL 3 E,18140 Campus Way NE,,Bothell,WA,98011,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.75772,-122.190801,2022-09-25,171751,2022-09-25 00:43:35 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,NISSAN-EVERETT DC STATION 2,10500 Evergreen Way,,Everett,WA,98204,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.902753,-122.246867,2022-09-25,171755,2022-09-25 01:13:58 UTC,,,,2021-01-27,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,UDR TEN20 #2,10710 NE 10th St,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.619982,-122.19603,2022-09-25,171795,2022-09-25 00:44:15 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,VALLEY MED CTR MAIN LOT #7,4109-4251 Talbot Rd S,,Renton,WA,98055,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.443161,-122.212511,2022-09-25,171804,2022-09-25 00:43:08 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,TPU HQ #7,3628 S 35th St,,Tacoma,WA,98409,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.228592,-122.484299,2022-09-25,171809,2022-09-25 00:59:17 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,VALLEY MED CTR MAIN LOT #6,400 S 43rd St,,Renton,WA,98055,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.443215,-122.212479,2022-09-25,171879,2022-09-25 00:43:32 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,THE SUMMIT THE SUMMIT - P1,10885 NE 4th St,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.61339,-122.194777,2022-09-25,172031,2022-09-25 00:53:11 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,VISITOR GARAGE WALL UNIT,1201 Pacific Ave,,Tacoma,WA,98402,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.252059,-122.437484,2022-09-25,172050,2022-09-25 00:46:44 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DEPT OF ECOLOGY HQ 3,300 Desmond Dr SE,,Lacey,WA,98503,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.047742,-122.806456,2022-09-25,172064,2022-09-25 00:49:32 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,VM CHARGERS VIRGINIA MASON3,1012 Terry Ave,,Seattle,WA,98101,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.609553,-122.326337,2022-09-25,172108,2022-09-25 00:47:24 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,VM CHARGERS VIRGINIA MASON1,1012 Terry Ave,,Seattle,WA,98101,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.609501,-122.326457,2022-09-25,172109,2022-09-25 00:47:24 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,GARAGE COMMERCIAL ST 1,1300 Commercial St,,Bellingham,WA,98225,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,48.750815,-122.47958,2022-09-25,172343,2022-09-25 00:49:42 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,MADISON GARAGE MADISON GARAGE1,1229 Madison St,,Seattle,WA,98104,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.61008,-122.322151,2022-09-25,172401,2022-09-25 00:48:05 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,INSIGNIA 953 97 98,588 Bell St,,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616729,-122.342786,2022-09-25,172407,2022-09-25 00:47:37 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,INSIGNIA 953 214 215,588 Bell St,,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616629,-122.342611,2022-09-25,172408,2022-09-25 00:47:37 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,INSIGNIA 953 136 137,588 Bell St,,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616703,-122.342746,2022-09-25,172409,2022-09-25 00:47:37 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,INSIGNIA 953 95 96,588 Bell St,,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616701,-122.342813,2022-09-25,172411,2022-09-25 00:47:31 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,INSIGNIA 953 134 135,588 Bell St,,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616676,-122.342772,2022-09-25,172412,2022-09-25 00:47:30 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,INSIGNIA 953 142 143,588 Bell St,,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616646,-122.3428,2022-09-25,172415,2022-09-25 00:47:30 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,INSIGNIA 953 212 213,588 Bell St,,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616588,-122.342651,2022-09-25,172417,2022-09-25 00:47:29 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,INSIGNIA 953 218 219,588 Bell St,,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616537,-122.342701,2022-09-25,172418,2022-09-25 00:47:28 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,INSIGNIA 953 140 141,588 Bell St,,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616616,-122.342831,2022-09-25,172419,2022-09-25 00:47:28 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,INSIGNIA 953 103 104,588 Bell St,,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616679,-122.342837,2022-09-25,172420,2022-09-25 00:47:27 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,INSIGNIA 953 101 102,588 Bell St,,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616655,-122.34286,2022-09-25,172421,2022-09-25 00:47:27 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,KING COUNTY DOT ISSAQUAH P&R 1,1755 Highlands Dr NE,,Issaquah,WA,98027,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.545335,-122.019501,2022-09-25,172426,2022-09-25 01:12:45 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,BELLEVUE SQUARE BELL SQ NORTH 2,Bellevue Square - North Building104th Ave NE,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616939,-122.203004,2022-09-25,172561,2022-09-25 00:54:19 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,BELLEVUE SQUARE BELL SQ NORTH 3,Bellevue Square - North Building104th Ave NE,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616865,-122.202993,2022-09-25,172562,2022-09-25 00:54:19 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,BELLEVUE SQUARE BELL SQ NORTH 4,Bellevue Square - North Building104th Ave NE,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.61677,-122.203004,2022-09-25,172563,2022-09-25 00:54:19 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,LINC SQUARE EXP LSS P6 1,410 Bellevue Way NE,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.614098,-122.200748,2022-09-25,172572,2022-09-25 00:56:41 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,LINC SQUARE EXP LSS P2 111-112,410 Bellevue Way NE,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.614394,-122.200531,2022-09-25,172573,2022-09-25 00:55:22 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,LINC SQUARE EXP LSS P2 104-105,410 Bellevue Way NE,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.614456,-122.200654,2022-09-25,172574,2022-09-25 00:55:00 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,VALLEY MED CTR N GARAGE #2,4033 Talbot Rd S,,Renton,WA,98055,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.444685,-122.214496,2022-09-25,172579,2022-09-25 00:56:57 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,SOUND TRANSIT ANGLE LAKE #3,2702 S 200th St,,SeaTac,WA,98198,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.423292,-122.298719,2022-09-25,172633,2022-09-25 00:48:20 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,KING COUNTY DOT KSC STATION #6,201 S Jackson St,,Seattle,WA,98104,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.598754,-122.331002,2022-09-25,172658,2022-09-25 00:51:47 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,KING COUNTY DOT KSC STATION #7,201 S Jackson St,,Seattle,WA,98104,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.598758,-122.330972,2022-09-25,172659,2022-09-25 00:51:47 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,KING COUNTY DOT KSC STATION #3,201 S Jackson St,,Seattle,WA,98104,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.59856,-122.330929,2022-09-25,172660,2022-09-25 00:51:47 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,KING COUNTY DOT KSC STATION #2,201 S Jackson St,,Seattle,WA,98104,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.59855,-122.331009,2022-09-25,172661,2022-09-25 00:51:47 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,KING COUNTY DOT KSC STATION #4,201 S Jackson St,,Seattle,WA,98104,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.598665,-122.330941,2022-09-25,172662,2022-09-25 00:51:47 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DC CORRIDOR WALLYPARKDC2,18613 International Blvd,,SeaTac,WA,98188,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.43625,-122.296639,2022-09-25,172882,2022-09-25 00:51:39 UTC,,,,2021-01-27,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,SAMMAMISH CITY HALL LOT 1,801 228th Ave SE,,Sammamish,WA,98075,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.601564,-122.036305,2022-09-25,172912,2022-09-25 00:54:43 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,SAMMAMISH CITY HALL LOT 2,801 228th Ave SE,,Sammamish,WA,98075,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.60161,-122.036303,2022-09-25,172914,2022-09-25 00:54:08 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,UWB CASCADIA CC NORTH LEVEL 3 S,18500 Campus Way NE,,Bothell,WA,98011,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.761846,-122.191872,2022-09-25,172934,2022-09-25 00:54:09 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,UWB CASCADIA CC SOUTH LEVEL 4 N,Campus Way NE,,Bothell,WA,98011,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.757748,-122.19073,2022-09-25,173267,2022-09-25 00:56:17 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,LINC SQUARE EXP LSS P2 102-103,440 Bellevue Way NE,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.614517,-122.200807,2022-09-25,173268,2022-09-25 00:54:47 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,LINC SQUARE EXP LSS P2 96 97,424 104th Ave NE,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.614302,-122.200871,2022-09-25,173269,2022-09-25 00:54:47 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,LINC SQUARE EXP LSS P2 123-124,424 104th Ave NE,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.614315,-122.201099,2022-09-25,173271,2022-09-25 00:54:47 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DC CORRIDOR SEAHAWK 12D,338 Weller St Bridge,,Seattle,WA,98134,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.597048,-122.330451,2022-09-25,173283,2022-09-25 00:51:39 UTC,,,,2021-01-27,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DC CORRIDOR SEAHAWK 12C,338 Weller St Bridge,,Seattle,WA,98134,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.597218,-122.330446,2022-09-25,173284,2022-09-25 00:51:39 UTC,,,,2021-01-27,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,TAC PW PARKING PARK PLAZA 02,923 Commerce St,,Tacoma,WA,98402,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.254591,-122.439294,2022-09-25,173289,2022-09-25 00:56:37 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,BLACKRIVER BLACKRIVER #2,620 Naches Ave SW,,Renton,WA,98057,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.474453,-122.233397,2022-09-25,173366,2022-09-25 00:59:07 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DC CORRIDOR NORTHGATE DC 2,9800 4th Ave NE,,Seattle,WA,98115,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.700789,-122.323777,2022-09-25,173444,2022-09-25 00:51:39 UTC,,,,2021-01-27,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,1101 WESTLAKE 1101 #1,1101 Westlake Ave N,,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.628886,-122.341407,2022-09-25,173451,2022-09-25 00:48:50 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DC CORRIDOR PAC SCI CENTER,200 2nd Ave N,,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.619058,-122.352428,2022-09-25,173491,2022-09-25 00:51:39 UTC,,,,2021-01-27,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DC CORRIDOR PAC SCI DC2,200 2nd Ave N,,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.619059,-122.352384,2022-09-25,173492,2022-09-25 00:51:39 UTC,,,,2021-01-27,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,BMGF BMGF EV 01,500 5th Ave N,,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.623464,-122.345818,2022-09-25,173516,2022-09-25 00:48:37 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,ISD411 ADMIN CENTER 2,5150 220th Ave SE,,Issaquah,WA,98029,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.554889,-122.047456,2022-09-25,173539,2022-09-25 00:59:50 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
